date,tweet_count,daily_sent,elonmusk,michael_saylor,binance,investingcom,charliebilello,peterlbrandt,raoulgmi,coinmarketcap,apompliano,cashapp
2019-05-09,32,-0.0231375,0,0,0,0,0,0,0,0,0,0
2019-05-08,18,0.01773333333333331,0,0,2,0,0,0,0,0,0,0
2019-05-07,36,0.09671111111111112,0,0,0,0,0,0,0,0,0,0
2019-05-06,10,0.44864,0,0,0,0,0,0,0,0,0,0
2019-05-05,2,0.7574,0,0,0,0,0,0,0,0,0,0
2019-05-04,8,0.35114999999999996,0,0,0,0,0,0,0,0,2,0
2019-05-03,20,0.04818,0,0,0,0,2,0,0,0,0,0
2019-05-02,12,-0.21663333333333332,0,0,0,0,0,0,0,0,0,0
2019-05-01,20,0.03129999999999999,0,0,0,0,0,0,0,0,0,0
2019-04-30,6,0.25439999999999996,0,0,0,0,0,0,0,0,0,0
2019-04-29,8,0.562275,0,0,0,0,0,0,0,0,0,0
2019-04-28,6,0.11593333333333335,0,0,0,0,0,0,0,0,0,0
2019-04-27,12,0.26785,0,0,0,0,0,0,0,0,2,0
2019-04-26,6,-0.06780000000000001,0,0,0,0,2,0,0,0,0,0
2019-04-25,8,0.28325,0,0,0,0,0,0,0,0,0,0
2019-04-24,12,0.020283333333333348,0,0,0,0,0,0,0,0,0,0
2019-04-23,18,0.2073222222222222,0,0,0,0,0,0,0,0,0,0
2019-04-22,18,0.27495555555555556,0,0,0,0,0,0,0,0,0,0
2019-04-21,10,0.15582000000000001,0,0,0,0,0,0,0,0,0,0
2019-04-20,4,0.39225,0,0,0,0,0,0,0,0,0,0
2019-04-19,12,-0.07921666666666667,0,0,0,0,2,2,0,0,0,0
2019-04-18,8,-0.230775,0,0,0,0,0,0,0,0,0,0
2019-04-17,6,-0.04246666666666667,0,0,0,0,0,0,0,0,0,0
2019-04-16,6,-0.17146666666666666,0,0,0,0,0,0,0,0,0,0
2019-04-15,8,0.4203499999999999,0,0,0,0,0,0,0,0,0,0
2019-04-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2019-04-13,2,0.0,0,0,0,0,2,0,0,0,0,0
2019-04-12,14,0.27427142857142855,0,0,0,0,0,2,0,0,0,0
2019-04-11,18,0.15873333333333334,0,0,0,0,0,0,2,0,0,0
2019-04-10,22,0.4221181818181819,0,0,0,0,0,0,0,0,0,0
2019-04-09,17,0.19614705882352937,0,0,0,0,0,0,0,0,0,0
2019-04-08,10,0.35512,0,0,0,0,0,0,0,0,0,0
2019-04-07,12,0.28071666666666667,0,0,0,2,0,0,0,0,0,0
2019-04-06,6,0.06719999999999997,0,0,0,0,0,0,0,0,2,0
2019-04-05,8,0.12327500000000002,0,0,0,0,0,2,0,0,0,0
2019-04-04,8,0.354375,0,0,0,0,0,0,0,0,0,0
2019-04-03,30,0.18611333333333333,0,0,0,0,0,0,0,0,0,0
2019-04-02,32,0.09513749999999999,0,0,0,0,0,0,0,0,0,0
2019-04-01,8,0.059675000000000006,0,0,0,0,0,0,0,0,0,0
2019-03-31,6,0.21996666666666664,0,0,0,0,0,0,0,0,0,0
2019-03-30,6,0.5623333333333332,0,0,0,0,0,0,0,0,0,0
2019-03-29,6,-0.19433333333333333,0,0,0,0,0,0,0,0,0,0
2019-03-27,4,0.66015,0,0,0,0,0,0,0,0,0,0
2019-03-26,8,0.521275,0,0,2,0,0,0,0,0,0,0
2019-03-25,8,0.2005,0,0,0,0,0,0,0,0,0,0
2019-03-24,4,0.0,0,0,0,2,0,0,0,0,0,0
2019-03-23,14,0.33844285714285716,0,0,0,0,0,0,0,0,0,0
2019-03-22,6,0.0,0,0,0,0,0,0,0,0,0,0
2019-03-21,12,-0.14825,0,0,0,0,0,0,0,0,0,0
2019-03-20,8,0.025675,0,0,0,0,0,0,0,0,0,0
2019-03-19,8,0.351825,0,0,0,0,0,0,0,0,0,0
2019-03-18,6,0.13396666666666665,0,0,0,2,0,0,0,0,0,0
2019-03-17,10,-0.33002000000000004,0,0,0,0,0,0,0,0,0,0
2019-03-16,6,-0.021333333333333315,0,0,0,0,0,0,0,0,2,0
2019-03-15,10,0.035700000000000016,0,0,0,0,0,0,0,0,0,0
2019-03-14,4,0.31245,0,0,0,0,0,0,0,0,0,0
2019-03-13,6,-0.0964,0,0,0,0,0,0,0,0,0,0
2019-03-12,12,0.040833333333333326,0,0,0,0,0,0,0,0,0,0
2019-03-11,6,0.24183333333333334,0,0,0,0,0,0,0,0,0,0
2019-03-10,16,0.18903750000000002,0,0,0,0,0,0,0,0,0,0
2019-03-09,4,-0.47524999999999995,0,0,0,0,0,0,0,0,0,0
2019-03-08,4,0.0,0,0,0,0,0,0,0,0,0,0
2019-03-07,14,0.28574285714285713,0,0,0,0,0,0,0,0,0,0
2019-03-06,18,0.12990000000000002,0,0,0,0,0,0,0,0,0,0
2019-03-05,8,0.185475,0,0,0,0,0,0,0,0,0,0
2019-03-04,6,0.017599999999999994,0,0,0,0,0,0,0,0,0,0
2019-03-03,8,0.262725,0,0,0,0,0,0,0,0,0,0
2019-03-02,4,0.0,0,0,0,0,0,0,0,0,0,0
2019-03-01,16,-0.1482125,0,0,0,0,0,0,0,0,0,0
2019-02-28,8,0.10337500000000002,0,0,0,0,0,0,0,0,0,0
2019-02-27,6,0.1468,0,0,0,0,0,0,0,0,0,0
2019-02-26,10,0.19446,0,0,0,0,0,0,0,0,0,0
2019-02-25,8,0.26955,0,0,0,0,0,0,0,0,0,0
2019-02-24,12,0.11401666666666666,0,0,0,0,0,0,0,0,0,0
2019-02-23,6,0.5553333333333332,0,0,0,0,0,2,0,0,0,0
2019-02-22,2,0.0,0,0,0,0,0,0,0,0,0,0
2019-02-21,6,0.09256666666666667,0,0,0,0,0,0,0,0,0,0
2019-02-20,10,-0.17206,0,0,0,0,0,0,0,0,0,0
2019-02-19,10,0.0,0,0,0,0,0,0,0,0,0,0
2019-02-18,8,-0.1147,0,0,0,0,0,0,0,0,0,0
2019-02-17,6,0.3718333333333333,0,0,0,0,0,0,0,0,0,0
2019-02-16,2,0.0,0,0,0,0,0,0,0,0,0,0
2019-02-15,6,0.4665333333333333,0,0,0,0,0,0,0,0,0,0
2019-02-14,6,-0.06126666666666667,0,0,0,0,0,0,0,0,0,0
2019-02-13,14,0.4187142857142857,0,0,0,0,0,0,0,0,0,0
2019-02-12,10,0.40332,0,0,0,0,0,0,0,0,2,0
2019-02-11,4,0.4391,0,0,0,0,0,0,0,0,0,0
2019-02-10,6,0.4629666666666667,0,0,0,0,0,0,0,0,0,0
2019-02-09,6,0.40090000000000003,0,0,0,0,0,0,0,0,2,0
2019-02-08,14,0.2767142857142857,0,0,0,0,0,0,0,0,0,0
2019-02-06,10,0.20022,0,0,0,0,0,0,0,0,0,0
2019-02-05,10,0.15675999999999998,0,0,0,0,0,0,0,0,0,0
2019-02-04,4,0.0,0,0,0,0,0,0,0,0,0,0
2019-02-02,6,0.5766,0,0,0,0,0,0,0,0,4,0
2019-02-01,8,0.1861,0,0,0,0,0,0,0,0,0,0
2019-01-31,8,0.232175,0,0,0,0,0,0,0,0,0,0
2019-01-30,12,0.4251833333333333,0,0,0,0,0,0,0,0,0,0
2019-01-29,8,-0.2055,0,0,0,2,0,0,0,0,0,0
2019-01-28,10,-0.31029999999999996,0,0,0,0,0,0,0,0,0,0
2019-01-26,2,0.0,0,0,0,0,0,0,0,0,0,0
2019-01-25,8,0.38285,0,0,0,0,0,0,0,0,0,0
2019-01-24,6,0.09406666666666667,0,0,0,0,0,0,0,0,0,0
2019-01-23,10,0.14850000000000002,0,0,0,0,0,0,0,0,0,0
2019-01-22,6,0.4559666666666667,0,0,0,0,0,0,0,0,0,0
2019-01-21,10,0.06880000000000001,0,0,0,0,0,0,0,0,0,0
2019-01-20,6,0.4839333333333333,0,0,0,0,0,0,0,0,0,0
2019-01-19,8,0.14525000000000002,0,0,0,0,0,0,0,0,0,0
2019-01-18,4,-0.0129,0,0,0,0,0,0,0,0,0,0
2019-01-17,12,0.14090000000000005,0,0,0,0,0,0,0,0,0,0
2019-01-16,2,0.5859,0,0,0,0,0,0,0,0,0,0
2019-01-14,6,0.26356666666666667,0,0,0,0,0,0,0,0,0,0
2019-01-13,4,0.10115,0,0,0,0,0,0,0,0,0,0
2019-01-12,6,0.19776666666666665,0,0,0,0,0,0,0,0,0,0
2019-01-11,4,0.0,0,0,0,0,0,0,0,0,0,0
2019-01-10,22,-0.03137272727272727,0,0,0,0,0,0,0,0,0,0
2019-01-09,10,-0.04433999999999998,0,0,0,0,0,0,0,0,0,0
2019-01-08,12,0.1727,0,0,0,0,0,0,0,0,0,0
2019-01-07,10,0.0010800000000000115,0,0,0,0,0,0,0,0,0,0
2019-01-06,10,0.44424,0,0,0,0,0,0,0,0,0,0
2019-01-05,4,0.1806,0,0,0,0,0,0,0,0,0,0
2019-01-04,8,0.40964999999999996,0,0,0,0,0,0,0,0,0,0
2019-01-03,12,0.29679999999999995,0,0,0,0,0,0,0,0,0,0
2019-01-02,12,0.26295,0,0,0,0,0,0,0,0,0,0
2019-01-01,6,0.48633333333333334,0,0,0,0,0,0,0,0,0,0
2018-12-31,8,-0.44892499999999996,0,0,0,0,0,0,0,0,0,0
2018-12-30,8,-0.245425,0,0,0,0,0,0,0,0,0,0
2018-12-29,6,0.07826666666666669,0,0,0,0,0,0,0,0,0,0
2018-12-28,16,-0.085425,0,0,0,0,0,0,0,0,0,0
2018-12-27,6,0.0092,0,0,0,0,0,0,0,0,0,0
2018-12-26,14,-0.1734,0,0,0,0,0,0,0,0,0,0
2018-12-25,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-12-24,10,0.3128000000000001,0,0,0,0,0,0,0,0,0,0
2018-12-23,4,0.3506,0,0,0,0,0,0,0,0,0,0
2018-12-21,6,0.20836666666666667,0,0,0,0,0,0,0,0,0,0
2018-12-20,10,0.19056,0,0,0,0,0,0,0,0,0,0
2018-12-19,12,0.41075,0,0,0,0,0,0,0,0,0,0
2018-12-18,26,0.011715384615384627,0,0,0,0,0,0,0,0,0,0
2018-12-17,14,-0.0307142857142857,0,0,0,0,0,0,0,0,0,0
2018-12-16,12,-0.33454999999999996,0,0,0,0,0,0,0,0,0,0
2018-12-15,10,0.10447999999999999,0,0,0,0,0,0,0,0,0,0
2018-12-14,14,-0.1142857142857143,0,0,0,0,0,0,0,0,0,0
2018-12-13,10,0.10657999999999998,0,0,0,0,0,0,0,0,0,0
2018-12-12,6,0.025866666666666666,0,0,0,0,0,0,0,0,0,0
2018-12-11,6,0.41606666666666675,0,0,0,0,0,0,0,0,2,0
2018-12-10,4,-0.0386,0,0,0,0,0,0,0,0,0,0
2018-12-09,2,-0.8126,0,0,0,0,0,0,0,0,0,0
2018-12-08,6,-0.5486666666666666,0,0,0,0,0,0,0,0,0,0
2018-12-07,10,-0.30848,0,0,0,0,0,0,0,0,0,0
2018-12-06,4,0.3375,0,0,0,0,0,0,0,0,0,0
2018-12-05,6,0.0,0,0,0,0,0,0,0,0,0,0
2018-12-04,8,0.46775,0,0,0,0,0,0,0,0,0,0
2018-12-03,14,-0.03552857142857141,0,0,0,0,0,0,0,0,0,0
2018-12-02,4,0.7274,0,0,0,0,0,0,0,0,2,0
2018-12-01,6,0.11333333333333334,0,0,0,0,0,0,0,0,0,0
2018-11-30,6,0.07623333333333332,0,0,0,0,0,0,0,0,0,0
2018-11-29,12,0.45963333333333334,0,0,0,0,0,0,0,0,0,0
2018-11-28,16,0.133275,0,0,0,0,0,0,0,0,0,0
2018-11-27,24,0.10255000000000002,0,0,0,2,0,0,0,0,0,0
2018-11-26,28,0.26747857142857145,0,0,0,0,0,0,0,0,0,0
2018-11-25,16,0.11867499999999999,0,0,0,0,0,0,0,0,0,0
2018-11-24,16,-0.013775000000000003,0,0,0,0,0,0,0,0,0,0
2018-11-23,10,0.08624000000000001,0,0,0,0,0,0,2,0,2,0
2018-11-22,10,0.22666,0,0,0,0,0,0,0,0,0,0
2018-11-21,20,0.11865,0,0,0,0,0,2,0,0,2,0
2018-11-20,18,-0.1266888888888889,0,0,0,0,0,0,0,0,0,0
2018-11-19,28,0.17082857142857147,0,0,0,0,0,0,0,0,0,0
2018-11-18,2,0.25,0,0,0,0,0,0,0,0,0,0
2018-11-17,6,-0.10753333333333333,0,0,0,0,0,0,0,0,0,0
2018-11-16,12,0.07100000000000002,0,0,0,0,0,0,0,0,0,0
2018-11-15,16,0.06461249999999999,0,0,0,0,0,0,0,0,0,0
2018-11-14,30,0.0004533333333333352,0,0,0,0,0,0,0,0,0,0
2018-11-13,8,0.370475,0,0,0,0,0,0,0,0,0,0
2018-11-12,12,-0.09103333333333334,0,0,0,0,0,0,0,0,0,0
2018-11-11,10,-0.11494000000000004,0,0,0,0,0,0,0,0,0,0
2018-11-10,4,0.515,0,0,0,0,0,0,0,0,0,0
2018-11-09,2,0.5244,0,0,0,0,0,0,0,0,0,0
2018-11-08,14,0.32889999999999997,0,0,0,0,0,0,0,0,0,0
2018-11-07,4,-0.148,0,0,0,0,0,0,0,0,0,0
2018-11-06,8,0.042650000000000014,0,0,0,0,0,0,0,0,0,0
2018-11-05,4,-0.2256,0,0,0,0,0,0,0,0,0,0
2018-11-04,6,-0.1649,0,0,0,0,0,0,0,0,0,0
2018-11-03,8,0.41990000000000005,0,0,0,0,0,0,0,0,0,0
2018-11-02,6,0.5394,0,0,0,0,0,2,0,0,0,0
2018-11-01,4,0.01535000000000003,0,0,0,0,0,0,0,0,0,0
2018-10-31,22,0.16457272727272726,0,0,0,0,0,0,0,0,0,0
2018-10-30,4,0.3294,0,0,0,0,0,0,0,0,0,0
2018-10-29,8,0.313025,0,0,0,0,0,0,0,0,0,0
2018-10-28,4,0.67595,0,0,0,0,0,0,0,0,0,0
2018-10-27,8,0.52785,0,0,0,0,0,0,0,0,0,0
2018-10-26,8,0.0,0,0,0,0,0,2,0,0,0,0
2018-10-25,16,0.28793749999999996,0,0,0,0,0,0,0,0,0,0
2018-10-24,10,0.23113999999999998,0,0,0,0,0,0,0,0,0,0
2018-10-23,10,0.22876000000000002,0,0,0,0,0,0,0,0,0,0
2018-10-22,14,0.48769999999999997,0,0,0,0,0,0,0,0,0,0
2018-10-21,6,0.03559999999999999,0,0,0,0,0,0,0,0,0,0
2018-10-20,8,0.10652500000000001,0,0,0,0,0,0,0,0,2,0
2018-10-19,16,0.10065,0,0,0,0,0,2,0,0,0,0
2018-10-18,12,0.1615,0,0,0,0,0,0,0,0,0,0
2018-10-17,20,0.07829,0,0,0,0,0,0,0,0,0,0
2018-10-16,6,0.3881666666666666,0,0,0,0,0,0,0,0,0,0
2018-10-15,10,0.35279999999999995,0,0,0,0,0,0,0,0,0,0
2018-10-14,14,0.1631142857142857,0,0,0,0,0,0,0,0,0,0
2018-10-13,8,0.26375000000000004,0,0,0,0,0,0,0,0,0,0
2018-10-12,6,0.15593333333333334,0,0,0,0,0,0,0,0,0,0
2018-10-11,18,0.007666666666666661,0,0,0,0,0,0,0,0,0,0
2018-10-10,8,-0.038275,0,0,0,0,0,0,0,0,0,0
2018-10-09,8,0.06522499999999999,0,0,0,0,0,0,0,0,0,0
2018-10-08,6,0.5428000000000001,0,0,0,0,0,0,0,0,0,0
2018-10-07,12,0.06438333333333333,0,0,0,0,0,0,0,0,0,0
2018-10-06,2,0.056,0,0,0,0,0,0,0,0,0,0
2018-10-05,10,0.19877999999999998,0,0,0,0,0,0,0,0,0,0
2018-10-04,16,0.30965000000000004,0,0,0,0,0,0,0,0,0,0
2018-10-03,6,-0.10606666666666666,0,0,0,0,0,0,0,0,0,0
2018-10-02,4,0.2294,0,0,0,0,0,0,0,0,0,0
2018-10-01,8,0.024575,0,0,0,0,0,0,0,0,0,0
2018-09-30,4,0.11660000000000001,0,0,0,0,0,0,0,0,0,0
2018-09-29,2,-0.2401,0,0,0,0,0,0,0,0,0,0
2018-09-28,10,0.2254,0,0,0,0,0,0,0,0,0,0
2018-09-27,4,-0.0129,0,0,0,0,0,0,0,0,0,0
2018-09-26,8,0.032,0,0,0,0,0,0,0,0,0,0
2018-09-25,6,-0.26086666666666664,0,0,0,0,0,0,0,0,0,0
2018-09-24,4,0.20095,0,0,0,0,0,0,0,0,0,0
2018-09-23,4,0.1217,0,0,0,0,0,0,0,0,0,0
2018-09-22,10,0.2338,0,0,0,0,0,0,0,0,0,0
2018-09-21,6,0.12726666666666667,0,0,0,0,0,0,0,0,0,0
2018-09-20,10,0.19186,0,0,0,0,0,0,0,0,0,0
2018-09-19,8,0.5307,0,0,0,0,0,0,0,0,0,0
2018-09-18,6,0.1708333333333333,0,0,0,0,0,0,0,0,0,0
2018-09-17,12,-0.07171666666666664,0,0,0,0,0,0,0,0,0,0
2018-09-16,8,0.27190000000000003,0,0,0,0,0,0,0,0,0,0
2018-09-15,8,0.253475,0,0,0,0,0,0,0,0,0,0
2018-09-14,12,0.3193,0,0,0,0,0,0,0,0,0,0
2018-09-13,8,0.197525,0,0,0,0,0,0,0,0,0,0
2018-09-12,8,-0.279525,0,0,0,0,0,0,0,0,0,0
2018-09-11,6,0.06596666666666667,0,0,0,0,0,0,0,0,0,0
2018-09-10,20,-0.13901999999999998,0,0,0,0,0,0,0,0,0,0
2018-09-09,12,0.23940000000000003,0,0,0,0,0,0,0,0,0,0
2018-09-08,12,-0.10139999999999999,0,0,0,0,0,0,0,0,0,0
2018-09-07,28,0.08134285714285713,0,0,0,0,0,0,0,0,0,0
2018-09-06,22,-0.03645454545454546,0,0,0,0,0,0,0,0,2,0
2018-09-05,12,0.3071333333333333,0,0,0,0,0,0,0,0,0,0
2018-09-04,14,0.04331428571428571,0,0,0,0,0,0,0,0,2,0
2018-09-03,18,0.14492222222222226,0,0,0,0,0,0,0,0,4,0
2018-09-02,10,-0.0369,0,0,0,0,0,0,0,0,0,0
2018-09-01,4,0.43094999999999994,0,0,0,0,0,0,0,0,0,0
2018-08-31,8,-0.048025,0,0,0,0,0,2,0,0,0,0
2018-08-30,20,0.34834000000000004,0,0,0,0,0,0,0,0,0,0
2018-08-29,4,0.125,0,0,0,0,0,0,0,0,0,0
2018-08-28,6,0.4825,0,0,0,0,0,0,0,0,0,0
2018-08-27,8,0.29575,0,0,0,0,0,0,0,0,0,0
2018-08-26,12,-0.03951666666666668,0,0,0,0,0,0,0,0,0,0
2018-08-25,14,0.19249999999999998,0,0,0,0,0,0,0,0,0,0
2018-08-24,10,-0.009040000000000003,0,0,0,0,0,0,0,0,0,0
2018-08-23,20,0.14769999999999997,0,0,0,0,0,0,0,0,0,0
2018-08-22,14,0.048071428571428564,0,0,0,0,0,0,0,0,0,0
2018-08-21,18,0.15366666666666667,0,0,0,0,0,0,0,0,0,0
2018-08-20,4,0.0,0,0,0,0,0,0,0,0,0,0
2018-08-19,8,0.20142499999999997,0,0,0,0,0,0,0,0,0,0
2018-08-18,2,-0.2292,0,0,0,0,0,0,0,0,0,0
2018-08-17,12,-0.01848333333333334,0,0,0,0,0,0,0,0,0,0
2018-08-16,12,0.14805000000000001,0,0,0,0,0,0,0,0,0,0
2018-08-15,10,0.11621999999999999,0,0,0,0,0,0,0,0,0,0
2018-08-14,24,-0.010591666666666666,0,0,0,0,0,0,0,0,0,0
2018-08-13,10,0.34192,0,0,0,0,0,0,0,0,0,0
2018-08-12,4,0.5892499999999999,0,0,0,0,0,0,0,0,0,0
2018-08-11,10,0.38160000000000005,0,0,0,0,0,0,0,0,0,0
2018-08-10,16,0.14734999999999998,0,0,0,0,0,2,0,0,0,0
2018-08-09,10,-0.17726000000000003,0,0,0,0,0,0,0,0,0,0
2018-08-08,14,0.02907142857142859,0,0,0,0,0,0,0,0,0,0
2018-08-07,8,0.1472,0,0,0,0,0,0,0,0,0,0
2018-08-06,6,-0.10426666666666667,0,0,0,0,0,0,0,0,0,0
2018-08-05,8,0.09490000000000001,0,0,0,0,0,0,0,0,0,0
2018-08-04,4,0.2377,0,0,0,0,0,0,0,0,0,0
2018-08-03,18,0.11249999999999998,0,0,0,0,0,0,0,0,0,0
2018-08-02,10,0.16892000000000001,0,0,0,0,0,0,0,0,0,0
2018-08-01,16,-0.005537499999999987,0,0,0,0,0,0,0,0,0,0
2018-07-31,10,0.29142,0,0,0,0,0,0,0,0,0,0
2018-07-30,16,0.04525,0,0,0,0,0,0,0,0,0,0
2018-07-29,2,0.847,0,0,0,0,0,0,0,0,0,0
2018-07-28,10,-0.21485999999999997,0,0,0,0,0,0,0,0,0,0
2018-07-27,16,0.23678749999999998,0,0,0,0,0,2,0,0,0,0
2018-07-26,18,0.45023333333333326,0,0,0,0,0,0,0,0,0,0
2018-07-25,10,0.13893999999999998,0,0,0,0,0,0,0,0,0,0
2018-07-24,16,0.1389625,0,0,0,0,0,0,0,0,0,0
2018-07-23,16,0.11699999999999999,0,0,0,0,0,0,0,0,0,0
2018-07-22,4,0.4201,0,0,0,0,0,0,0,0,0,0
2018-07-21,4,0.05445,0,0,0,0,0,0,0,0,0,0
2018-07-20,14,-0.07528571428571428,0,0,0,0,0,2,0,0,0,0
2018-07-19,14,0.13821428571428568,0,0,0,0,0,0,0,0,0,0
2018-07-18,20,0.43934000000000006,0,0,0,0,0,2,0,0,0,0
2018-07-17,22,0.11156363636363636,0,0,0,0,0,0,0,0,0,0
2018-07-16,6,0.1752,0,0,0,0,0,0,0,0,0,0
2018-07-15,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-07-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-07-13,6,0.13396666666666665,0,0,0,0,0,0,0,0,0,0
2018-07-12,8,0.22965000000000002,0,0,0,0,0,0,0,0,0,0
2018-07-11,12,0.10693333333333332,0,0,0,0,0,0,0,0,0,0
2018-07-10,8,0.067025,0,0,0,0,0,0,0,0,0,0
2018-07-09,14,0.27048571428571433,0,0,0,0,0,0,0,0,0,0
2018-07-08,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-07-07,2,-0.2263,0,0,0,0,0,0,0,0,0,0
2018-07-06,14,0.23285714285714287,0,0,0,0,0,0,0,0,0,0
2018-07-05,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-07-04,12,0.23538333333333336,0,0,0,0,0,0,0,0,0,0
2018-07-03,4,0.4178,0,0,0,0,0,0,0,0,0,0
2018-07-02,18,0.21457777777777778,0,0,0,0,0,0,0,0,0,0
2018-07-01,6,-0.5173,0,0,0,0,0,0,0,0,0,0
2018-06-30,14,-0.2374857142857143,0,0,0,0,0,0,0,0,0,0
2018-06-29,22,-0.12319090909090911,0,0,0,0,0,0,0,0,0,0
2018-06-28,8,-0.367025,0,0,0,0,0,0,0,0,0,0
2018-06-27,6,-0.07646666666666667,0,0,0,0,0,0,0,0,0,0
2018-06-26,20,-0.060270000000000004,0,0,0,0,0,0,0,0,0,0
2018-06-25,12,-0.11585000000000001,0,0,0,0,0,0,0,0,0,0
2018-06-24,10,-0.33856,0,0,0,0,0,0,0,0,0,0
2018-06-23,8,0.077225,0,0,0,0,0,0,0,0,0,0
2018-06-22,26,-0.20423846153846156,0,0,0,0,0,0,0,0,0,0
2018-06-21,8,0.20537499999999997,0,0,0,0,0,0,0,0,0,0
2018-06-20,6,-0.23953333333333335,0,0,0,0,0,0,0,0,0,0
2018-06-19,18,-0.03773333333333332,0,0,0,0,0,0,0,0,0,0
2018-06-18,22,0.22575454545454549,0,0,0,0,0,0,0,0,0,0
2018-06-17,14,0.46535714285714286,0,0,0,0,0,0,0,0,10,0
2018-06-16,10,0.33346,0,0,0,0,0,0,0,0,0,0
2018-06-15,6,-0.05319999999999999,0,0,0,0,0,0,0,0,0,0
2018-06-14,20,0.04412,0,0,0,0,0,0,0,0,2,0
2018-06-13,18,0.036033333333333334,0,0,0,0,0,0,0,0,0,0
2018-06-12,10,0.37778,0,0,0,0,0,0,0,0,0,0
2018-06-11,18,0.001422222222222223,0,0,0,0,0,0,0,0,0,0
2018-06-10,14,0.24780000000000005,0,0,0,0,0,0,0,0,0,0
2018-06-09,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-08,14,-0.004357142857142861,0,0,0,0,0,0,0,0,0,0
2018-06-07,10,-0.01983999999999999,0,0,0,0,0,0,0,0,0,0
2018-06-06,14,-0.04465714285714285,0,0,0,0,0,0,0,0,0,0
2018-06-05,10,0.25336,0,0,0,0,0,0,0,0,0,0
2018-06-04,6,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0
2018-06-03,8,-0.034474999999999985,0,0,0,0,0,0,0,0,0,0
2018-06-02,10,-0.10322,0,0,0,0,0,0,0,0,0,0
2018-06-01,8,0.20417500000000002,0,0,0,0,0,0,0,0,0,0
2018-05-31,14,0.10232857142857142,0,0,0,0,0,0,0,0,0,0
2018-05-30,6,0.07913333333333335,0,0,0,0,0,0,0,0,0,0
2018-05-29,4,0.50395,0,0,0,0,0,0,0,0,0,0
2018-05-28,10,0.14756,0,0,0,0,0,0,0,0,0,0
2018-05-27,10,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-26,4,0.17204999999999998,0,0,0,0,0,0,0,0,0,0
2018-05-25,6,-0.0376,0,0,0,0,0,0,0,0,0,0
2018-05-24,18,0.1595333333333333,0,0,0,0,0,0,0,0,0,0
2018-05-23,20,0.12382,0,0,0,0,0,0,2,0,0,0
2018-05-22,26,0.3972461538461537,0,0,0,0,0,0,0,0,0,0
2018-05-21,14,0.16954285714285716,0,0,0,0,0,0,0,0,0,0
2018-05-20,8,-0.07910000000000002,0,0,0,0,0,0,0,0,0,0
2018-05-19,4,-0.543,0,0,0,0,0,0,0,0,0,0
2018-05-18,24,-0.011533333333333331,0,0,0,0,0,0,0,0,0,0
2018-05-17,16,0.3344375,0,0,0,0,0,0,0,0,0,0
2018-05-16,6,0.40053333333333335,0,0,0,0,0,0,0,0,0,0
2018-05-15,12,-0.17683333333333331,0,0,0,0,0,0,0,0,0,0
2018-05-14,8,0.43177499999999996,0,0,0,0,0,0,0,0,0,0
2018-05-13,8,-0.147975,0,0,0,0,0,0,0,0,0,0
2018-05-12,10,0.41925999999999997,0,0,0,0,0,0,0,0,0,0
2018-05-11,4,-0.1366,0,0,0,0,0,0,0,0,0,0
2018-05-10,18,0.18015555555555554,0,0,0,0,0,0,0,0,0,0
2018-05-09,6,0.0086,0,0,0,0,0,0,0,0,0,0
2018-05-08,12,-0.10588333333333333,0,0,0,0,0,0,0,0,0,0
2018-05-07,8,0.0923,0,0,0,0,0,0,0,0,0,0
2018-05-06,4,-0.29415,0,0,0,0,0,0,0,0,0,0
2018-05-05,24,0.04577500000000001,0,0,0,0,0,0,0,0,0,0
2018-05-04,14,0.3542428571428572,0,0,0,0,0,0,0,0,0,0
2018-05-03,24,0.05664166666666667,0,0,0,0,0,0,0,0,2,0
2018-05-02,6,0.15293333333333334,0,0,0,0,0,0,0,0,0,0
2018-05-01,10,0.03424000000000001,0,0,0,0,0,0,0,0,0,0
2018-04-30,10,0.13835999999999998,0,0,0,0,0,0,0,0,0,0
2018-04-29,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-04-28,18,0.2007888888888889,0,0,0,0,0,0,0,0,0,0
2018-04-27,24,0.15255000000000002,0,0,0,0,0,0,0,0,0,0
2018-04-26,26,-0.002830769230769231,0,0,0,0,0,0,0,0,0,0
2018-04-25,22,0.06530909090909093,0,0,0,0,0,0,0,0,0,0
2018-04-24,20,0.17223000000000002,0,0,0,0,0,0,0,0,2,0
2018-04-23,18,0.16983333333333336,0,0,0,0,0,0,0,0,0,0
2018-04-22,44,0.1792,0,0,0,0,0,0,0,0,0,0
2018-04-21,10,0.14756,0,0,0,0,0,0,0,0,0,0
2018-04-20,20,0.22593999999999997,0,0,0,0,0,0,0,0,0,0
2018-04-19,8,-0.025824999999999994,0,0,0,0,0,0,0,0,0,0
