date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche
2019-05-11,40,0.27151999999999993,0,0,0,1,0,0,0,0,0,0
2019-05-10,48,0.17440000000000003,0,0,0,0,0,0,0,0,0,0
2019-05-09,64,0.13593750000000002,0,0,1,0,0,0,0,0,0,0
2019-05-08,64,0.2543000000000001,0,0,1,0,0,0,0,0,0,0
2019-05-07,56,0.2567428571428573,0,0,0,0,0,0,0,0,0,0
2019-05-06,80,0.18483,0,0,0,0,0,0,0,0,0,0
2019-05-05,24,0.34896666666666665,0,0,0,0,0,0,0,0,0,0
2019-05-04,48,0.22060000000000005,0,0,0,1,0,0,0,0,0,0
2019-05-03,64,0.07281249999999999,0,0,0,0,0,0,0,0,0,0
2019-05-02,104,0.18064615384615387,0,0,1,0,0,0,0,0,0,0
2019-05-01,48,0.12613333333333335,0,0,0,0,0,0,0,0,0,0
2019-04-30,56,0.12595714285714288,0,0,0,1,0,0,0,0,0,0
2019-04-29,56,0.19992857142857148,0,0,0,0,0,0,0,0,0,0
2019-04-28,32,0.34275000000000005,0,0,0,0,0,0,0,0,0,0
2019-04-27,16,-0.15979999999999994,0,0,0,0,0,0,0,0,0,0
2019-04-26,24,0.3921666666666667,0,0,1,0,0,0,0,0,0,0
2019-04-25,32,0.4896750000000001,0,0,0,0,0,0,0,0,0,0
2019-04-24,80,0.20023000000000007,0,0,0,0,0,0,0,0,0,0
2019-04-23,40,0.09641999999999999,0,0,0,0,0,0,0,0,0,0
2019-04-22,72,0.343,0,0,1,1,0,0,0,0,0,0
2019-04-21,64,0.3943749999999999,0,0,0,0,0,0,0,0,0,0
2019-04-20,16,0.20025000000000004,0,0,0,0,0,0,0,0,0,0
2019-04-19,32,0.0278,0,0,0,0,0,0,0,0,0,0
2019-04-18,32,0.12765,0,0,0,0,0,0,0,0,0,0
2019-04-17,32,-0.14625,0,0,0,0,0,0,0,0,0,0
2019-04-16,40,-0.07653999999999998,0,0,0,0,0,0,0,0,0,0
2019-04-15,56,0.22911428571428574,0,0,1,0,0,0,0,0,0,0
2019-04-14,64,0.3231625000000002,0,0,0,1,0,0,0,0,0,0
2019-04-13,80,0.27361,0,0,0,1,0,0,0,0,0,0
2019-04-12,104,0.164123076923077,0,0,0,1,0,0,0,0,0,0
2019-04-11,64,0.13961250000000003,0,0,0,0,0,0,0,0,0,0
2019-04-10,248,0.3417709677419356,0,0,1,0,0,0,0,0,0,0
2019-04-09,152,-0.05642105263157895,0,0,0,0,0,0,0,0,0,0
2019-04-08,128,0.08713750000000003,0,0,0,0,0,0,0,0,0,0
2019-04-07,48,0.4640666666666668,0,0,0,1,0,0,0,0,0,0
2019-04-06,56,0.1972142857142856,0,0,0,1,0,0,0,0,0,0
2019-04-05,48,0.23195,0,0,0,0,0,0,0,0,0,0
2019-04-04,16,0.44755000000000006,0,0,0,0,0,0,0,0,0,0
2019-04-03,176,0.2682863636363637,0,0,1,0,0,0,0,0,0,0
2019-04-02,24,0.14049999999999999,0,0,0,0,0,0,0,0,0,0
2019-04-01,88,0.4275818181818181,0,0,0,0,0,0,0,0,0,0
2019-03-31,32,0.09092499999999998,0,0,0,0,0,0,0,0,0,0
2019-03-30,48,0.14391666666666672,0,0,0,0,0,0,0,1,0,0
2019-03-29,64,0.3624125,0,0,0,1,0,0,0,0,0,0
2019-03-28,80,0.44534,0,0,0,0,0,0,0,0,0,0
2019-03-27,72,0.11352222222222223,0,0,0,1,0,0,0,0,0,0
2019-03-26,104,0.2799076923076924,0,0,0,1,0,0,0,0,0,0
2019-03-25,56,0.0858,0,0,0,0,0,0,0,0,0,0
2019-03-24,24,0.2038,0,0,0,0,0,0,0,0,0,0
2019-03-23,16,-0.148,0,0,0,0,0,0,0,0,0,0
2019-03-22,48,0.2955666666666666,0,0,0,0,0,0,0,0,0,0
2019-03-21,120,0.16072666666666666,0,0,1,0,0,0,0,0,0,0
2019-03-20,112,0.29382142857142846,0,0,1,1,0,0,0,0,0,0
2019-03-19,112,0.24821428571428578,0,0,1,0,0,0,0,0,0,0
2019-03-18,48,0.32046666666666673,0,0,0,0,0,0,0,0,0,0
2019-03-17,56,0.19694285714285717,0,0,0,0,0,0,0,0,0,0
2019-03-16,72,0.00653333333333334,0,0,1,1,0,0,0,0,0,0
2019-03-15,88,0.2367,0,0,1,0,0,0,0,0,0,0
2019-03-14,48,0.47761666666666686,0,0,0,1,0,0,0,0,0,0
2019-03-13,56,0.4352714285714286,0,0,0,0,0,0,0,0,0,0
2019-03-12,112,0.40068571428571403,0,0,0,0,0,0,0,0,0,0
2019-03-11,104,0.2592461538461538,0,0,1,0,0,0,0,0,0,0
2019-03-10,40,0.53938,0,0,0,0,0,0,0,0,0,0
2019-03-09,24,0.05103333333333334,0,0,0,0,0,0,0,0,0,0
2019-03-08,64,0.16157500000000005,0,0,0,1,0,0,0,0,0,0
2019-03-07,88,0.5368181818181816,0,0,0,1,0,0,0,0,0,0
2019-03-06,72,0.1074888888888889,0,0,1,0,0,0,0,0,0,0
2019-03-05,72,0.154,0,0,1,0,0,0,0,0,0,0
2019-03-04,64,0.07567499999999999,0,0,1,0,0,0,0,0,0,0
2019-03-03,72,-0.194,0,0,0,0,0,0,0,0,0,0
2019-03-02,24,0.08289999999999999,0,0,0,0,0,0,0,0,0,0
2019-03-01,112,0.18586428571428576,0,0,0,1,0,0,0,0,0,0
2019-02-28,128,0.49853750000000013,0,0,1,1,0,0,0,0,0,0
2019-02-27,80,0.05626999999999997,0,0,0,1,0,0,0,0,0,0
2019-02-26,32,0.035875,0,0,0,0,0,0,0,0,0,0
2019-02-25,56,0.12878571428571425,0,0,0,0,0,0,0,0,0,0
2019-02-24,72,0.4896444444444446,0,0,0,0,0,0,0,0,0,0
2019-02-23,24,0.0,0,0,0,0,0,0,0,0,0,0
2019-02-22,96,0.18100000000000002,0,0,0,0,0,0,0,0,0,0
2019-02-21,128,0.23783750000000015,0,0,0,1,0,0,0,0,0,0
2019-02-20,104,0.07839999999999997,0,0,0,1,0,0,0,0,0,0
2019-02-19,40,0.05989999999999999,0,0,0,0,0,0,0,0,0,0
2019-02-18,112,0.28097142857142865,0,0,1,1,0,0,0,0,0,0
2019-02-17,88,0.33607272727272725,0,0,0,0,0,0,0,0,0,0
2019-02-16,32,0.3073000000000001,0,0,0,0,0,0,0,0,0,0
2019-02-15,176,0.3436590909090907,0,0,1,0,0,0,0,0,0,0
2019-02-14,384,0.1331645833333334,0,0,0,0,0,0,0,0,0,0
2019-02-13,40,0.3863,0,0,0,0,0,0,0,0,0,0
2019-02-12,40,0.39254000000000017,0,0,0,0,0,0,0,0,0,0
2019-02-11,16,0.2787,0,0,0,0,0,0,0,0,0,0
2019-02-10,40,0.32018,0,0,0,1,0,0,0,0,0,0
2019-02-09,56,0.3597,0,0,0,0,0,0,0,0,0,0
2019-02-08,56,0.10375714285714287,0,0,0,0,0,0,0,0,0,0
2019-02-07,136,0.1931411764705883,0,0,0,0,0,0,0,0,0,0
2019-02-06,120,0.12039333333333334,0,0,1,0,0,0,0,0,0,0
2019-02-05,72,0.1824555555555555,0,0,0,0,0,0,0,0,0,0
2019-02-04,40,0.18294000000000005,0,0,0,1,0,0,0,0,0,0
2019-02-03,32,-0.0021499999999999853,0,0,0,0,0,0,0,0,0,0
2019-02-02,24,0.19713333333333335,0,0,0,0,0,0,0,0,0,0
2019-02-01,56,0.35130000000000006,0,0,1,0,0,0,0,0,0,0
2019-01-31,32,0.42765000000000003,0,0,0,0,0,0,0,0,0,0
2019-01-30,24,0.36300000000000004,0,0,0,0,0,0,0,0,0,0
2019-01-29,104,0.23222307692307703,0,0,1,0,0,0,0,0,0,0
2019-01-28,112,0.21304285714285712,0,0,1,0,0,0,0,0,0,0
2019-01-27,32,0.15225,0,0,0,0,0,0,0,0,0,0
2019-01-26,32,0.27677499999999994,0,0,0,1,0,0,0,0,0,0
2019-01-25,80,0.2474600000000001,0,0,1,0,0,0,0,0,0,0
2019-01-24,56,0.15519999999999995,0,0,1,0,0,0,0,0,0,0
2019-01-23,56,0.3330857142857143,0,0,0,0,0,0,0,0,0,0
2019-01-22,80,0.16199999999999998,0,0,1,1,0,0,0,0,0,0
2019-01-21,40,0.5253000000000001,0,0,0,1,0,0,0,0,0,0
2019-01-20,16,-0.43124999999999997,0,0,0,0,0,0,0,0,0,0
2019-01-19,56,0.23664285714285724,0,0,0,1,0,0,0,0,0,0
2019-01-18,32,0.26414999999999994,0,0,0,0,0,0,0,0,0,0
2019-01-17,128,0.11065624999999996,0,0,1,0,0,0,0,0,0,0
2019-01-16,80,0.20510000000000006,0,0,0,1,0,0,0,0,0,0
2019-01-15,48,0.3780666666666666,0,0,0,0,0,0,0,0,0,0
2019-01-14,16,0.48160000000000003,0,0,0,0,0,0,0,0,0,0
2019-01-13,24,0.30463333333333337,0,0,0,0,0,0,0,0,0,0
2019-01-12,24,0.3096000000000001,0,0,0,0,0,0,0,0,0,0
2019-01-11,40,0.46402,0,0,1,0,0,0,0,0,0,0
2019-01-10,104,0.2987692307692308,0,0,1,0,0,0,0,0,0,0
2019-01-09,80,0.24752999999999997,0,0,0,0,0,0,0,0,0,0
2019-01-08,48,0.32321666666666676,0,0,0,0,0,0,0,0,0,0
2019-01-07,48,0.14760000000000004,0,0,0,0,0,0,0,0,0,0
2019-01-06,16,0.31195,0,0,0,0,0,0,0,0,0,0
2019-01-05,32,0.183775,0,0,0,0,0,0,0,0,0,0
2019-01-04,56,0.035985714285714294,0,0,0,0,0,0,0,0,0,0
2019-01-03,72,0.33082222222222224,0,0,1,0,0,0,0,0,0,0
2019-01-02,24,0.24503333333333333,0,0,0,0,0,0,0,0,0,0
2019-01-01,72,0.31105555555555564,0,0,1,0,0,0,0,0,0,0
2018-12-31,104,0.48336153846153884,0,0,1,0,0,0,0,0,0,0
2018-12-30,32,0.423825,0,0,0,0,0,0,0,0,0,0
2018-12-29,32,0.39319999999999994,0,0,0,0,0,0,0,0,0,0
2018-12-28,80,0.16196000000000005,0,0,0,0,0,0,0,0,0,0
2018-12-27,40,0.48671999999999993,0,0,0,0,0,0,0,0,0,0
2018-12-26,40,0.21054,0,0,0,0,0,0,0,0,0,0
2018-12-25,24,0.4314,0,0,1,0,0,0,0,0,0,0
2018-12-24,24,0.0,0,0,0,0,0,0,0,0,0,0
2018-12-23,24,0.05143333333333336,0,0,1,0,0,0,0,0,0,0
2018-12-22,24,0.47403333333333336,0,0,0,0,0,0,0,0,0,0
2018-12-21,56,0.22890000000000002,0,0,0,0,0,0,0,0,0,0
2018-12-20,80,0.3872900000000001,0,0,1,0,0,0,0,0,0,0
2018-12-19,96,0.3364916666666667,0,0,0,0,0,0,0,0,0,0
2018-12-18,136,0.39131764705882377,0,0,1,0,0,0,0,0,0,0
2018-12-17,65,0.1436092307692308,0,0,0,0,0,0,0,0,0,0
2018-12-16,48,0.41436666666666677,0,0,0,0,0,0,0,0,0,0
2018-12-15,24,0.2038,0,0,1,0,0,0,0,0,0,0
2018-12-14,64,0.4422750000000002,0,0,0,0,0,0,0,0,0,0
2018-12-13,64,0.27331250000000007,0,0,0,0,0,0,0,0,0,0
2018-12-12,104,0.1986230769230769,0,0,1,0,0,0,0,0,0,0
2018-12-11,88,0.15490000000000004,0,0,0,0,0,0,0,0,0,0
2018-12-10,40,0.44414,0,0,0,0,0,0,0,0,0,0
2018-12-09,48,0.04741666666666666,0,0,0,0,0,0,0,0,0,0
2018-12-08,32,0.14959999999999998,0,0,0,0,0,0,0,0,0,0
2018-12-07,128,0.2129,0,0,0,0,0,0,0,0,0,0
2018-12-06,64,0.3304999999999999,0,0,0,0,0,0,0,0,0,0
2018-12-05,80,0.11401999999999998,0,0,0,0,0,0,0,0,0,0
2018-12-04,88,0.4164999999999999,0,0,1,0,0,0,0,0,0,0
2018-12-03,16,0.3796,0,0,0,0,0,0,0,0,0,0
2018-12-02,16,0.6417499999999999,0,0,0,0,0,0,0,0,0,0
2018-12-01,32,0.105375,0,0,0,0,0,0,0,0,0,0
2018-11-30,136,0.3484411764705883,0,0,1,0,0,0,0,0,0,0
2018-11-29,40,0.33512,0,0,0,0,0,0,0,0,0,0
2018-11-28,40,0.20961999999999997,0,0,0,0,0,0,0,0,0,0
2018-11-27,72,0.08379999999999996,0,0,1,0,0,0,0,0,0,0
2018-11-26,64,0.1343375,0,0,0,0,0,0,0,0,0,0
2018-11-25,48,0.017799999999999996,0,0,0,0,0,0,0,0,0,0
2018-11-24,56,0.16137142857142855,0,0,0,0,0,0,0,0,0,0
2018-11-23,56,-0.02592857142857143,0,0,0,0,0,0,0,0,0,0
2018-11-22,48,0.18671666666666667,0,0,0,0,0,0,0,0,0,0
2018-11-21,48,0.31279999999999997,0,0,0,0,0,0,0,0,0,0
2018-11-20,64,0.04958750000000001,0,0,0,0,0,0,0,0,0,0
2018-11-19,40,0.32195999999999997,0,0,1,0,0,0,0,0,0,0
2018-11-18,16,-0.16354999999999997,0,0,0,0,0,0,0,0,0,0
2018-11-17,72,0.1025888888888889,0,0,0,0,0,0,0,0,0,0
2018-11-16,56,0.12558571428571433,0,0,1,0,0,0,0,0,0,0
2018-11-15,40,0.43369999999999986,0,0,0,0,0,0,0,0,0,0
2018-11-14,64,0.10573750000000001,0,0,0,0,0,0,0,0,0,0
2018-11-13,80,0.13658999999999996,0,0,1,0,0,0,0,0,0,0
2018-11-12,56,0.06164285714285717,0,0,0,0,0,0,0,0,0,0
2018-11-11,48,0.14836666666666667,0,0,0,0,0,0,0,0,0,0
2018-11-10,32,-0.05907499999999999,0,0,0,0,0,0,0,0,0,0
2018-11-09,96,0.15025000000000002,0,0,1,0,0,0,0,0,0,0
2018-11-08,24,0.0353666666666667,0,0,1,0,0,0,0,0,0,0
2018-11-07,48,0.26358333333333334,0,0,1,0,0,0,0,0,0,0
2018-11-06,56,0.3195,0,0,1,0,0,0,0,0,0,0
2018-11-05,32,0.20297499999999993,0,0,0,0,0,0,0,0,0,0
2018-11-04,32,0.508425,0,0,0,0,0,0,0,0,0,0
2018-11-03,48,0.2500166666666666,0,0,0,0,0,0,0,0,0,0
2018-11-02,56,0.3696428571428572,0,0,0,0,0,0,0,0,0,0
2018-11-01,64,0.12597499999999995,0,0,0,0,0,0,0,0,0,0
2018-10-31,120,0.36974666666666683,0,0,1,0,0,0,0,0,0,0
2018-10-30,72,0.07698888888888893,0,0,0,0,0,0,0,0,0,0
2018-10-29,40,0.02938,0,0,0,0,0,0,0,0,0,0
2018-10-28,56,0.2910857142857141,0,0,0,0,0,0,0,0,0,0
2018-10-27,40,0.5369800000000001,0,0,1,0,0,0,0,0,0,0
2018-10-26,24,-0.14556666666666668,0,0,0,0,0,0,0,0,0,0
2018-10-25,56,0.14211428571428575,0,0,0,0,0,0,0,0,0,0
2018-10-24,48,0.5023666666666665,0,0,0,0,0,0,0,0,0,0
2018-10-23,56,0.1486857142857143,0,0,1,0,0,0,0,0,0,0
2018-10-22,8,0.7297000000000001,0,0,0,0,0,0,0,0,0,0
2018-10-21,32,0.11454999999999996,0,0,0,0,0,0,0,0,0,0
2018-10-20,56,0.06892857142857142,0,0,0,0,0,0,0,0,0,0
2018-10-19,64,0.2287375000000001,0,0,1,0,0,0,0,0,0,0
2018-10-18,40,0.09028000000000003,0,0,0,0,0,0,0,0,0,0
2018-10-17,152,0.31034736842105265,0,0,1,0,0,0,0,0,0,0
2018-10-16,80,0.19236999999999999,0,0,0,0,0,0,0,0,0,0
2018-10-15,80,0.028209999999999995,0,0,1,0,0,0,0,0,0,0
2018-10-14,80,0.2790600000000001,0,0,1,0,0,0,0,0,0,0
2018-10-13,16,0.19090000000000001,0,0,0,0,0,0,0,0,0,0
2018-10-12,48,0.3434000000000001,0,0,0,0,0,0,0,0,0,0
2018-10-11,56,0.15157142857142855,0,0,0,0,0,0,0,0,0,0
2018-10-10,64,0.29175000000000006,0,0,0,0,0,0,0,0,0,0
2018-10-09,72,0.23791111111111116,0,0,1,0,0,0,0,0,0,0
2018-10-08,80,0.26421999999999995,0,0,1,0,0,0,0,0,0,0
2018-10-07,40,0.27142000000000005,0,0,0,0,0,0,0,0,0,0
2018-10-06,40,0.4177000000000001,0,0,0,0,0,0,0,0,0,0
2018-10-05,40,0.22981999999999997,0,0,0,0,0,0,0,0,0,0
2018-10-04,96,0.4237166666666669,0,0,1,0,0,0,0,0,0,0
2018-10-03,56,0.15555714285714287,0,0,0,0,0,0,0,0,0,0
2018-10-02,56,0.01284285714285714,0,0,0,0,0,0,0,0,0,0
2018-10-01,88,0.1374272727272727,0,0,0,0,0,0,0,0,0,0
2018-09-30,48,0.008666666666666675,0,0,0,0,0,0,0,0,0,0
2018-09-29,120,0.20617333333333335,0,0,0,0,0,0,0,0,0,0
2018-09-28,64,0.4745375000000001,0,0,0,0,0,0,0,0,0,0
2018-09-27,64,0.3384374999999999,0,0,0,0,0,0,0,0,0,0
2018-09-26,72,0.1683111111111111,0,0,0,0,0,0,0,0,0,0
2018-09-25,112,0.20036428571428572,0,0,0,0,0,0,0,0,0,0
2018-09-24,64,0.22592500000000007,0,0,0,0,0,0,0,0,0,0
2018-09-23,16,0.2582999999999999,0,0,0,0,0,0,0,0,0,0
2018-09-22,64,0.2929624999999999,0,0,0,0,0,0,0,0,0,0
2018-09-21,96,0.4411916666666667,0,0,0,0,0,0,0,0,0,0
2018-09-20,112,0.11517857142857146,0,0,0,0,0,0,0,0,0,0
2018-09-19,112,0.06773571428571432,0,0,0,0,0,0,0,0,0,0
2018-09-18,40,0.47712000000000004,0,0,0,0,0,0,0,0,0,0
2018-09-17,144,0.1589166666666667,0,0,0,0,0,0,0,0,0,0
2018-09-16,24,-0.18076666666666666,0,0,0,0,0,0,0,0,0,0
2018-09-15,24,0.09053333333333334,0,0,0,0,0,0,0,0,0,0
2018-09-14,64,0.06238750000000002,0,0,0,0,0,0,0,0,0,0
2018-09-13,72,0.3239444444444445,0,0,0,0,0,0,0,0,0,0
2018-09-12,72,0.20554444444444445,0,0,0,0,0,0,0,0,0,0
2018-09-11,96,0.42288333333333333,0,0,1,0,0,0,0,0,0,0
2018-09-10,88,0.2529363636363636,0,0,0,0,0,0,0,0,0,0
2018-09-09,40,0.16594000000000003,0,0,0,0,0,0,0,0,0,0
2018-09-08,40,0.09217999999999998,0,0,0,0,0,0,0,0,0,0
2018-09-07,112,0.08218571428571432,0,0,0,0,0,0,0,0,0,0
2018-09-06,216,0.22764444444444448,0,0,0,0,0,0,0,0,0,0
2018-09-05,800,0.18267000000000003,0,0,0,0,0,0,0,0,0,0
2018-09-04,142,0.1350105633802817,0,0,0,0,0,0,0,0,0,0
2018-09-03,49,0.022757142857142865,0,0,0,0,0,0,0,0,0,0
2018-09-02,49,0.0641142857142857,0,0,0,0,0,0,0,0,0,0
2018-09-01,42,0.09905,0,0,1,0,0,0,0,0,0,0
2018-08-31,91,0.20990769230769232,0,0,0,0,0,0,0,0,0,0
2018-08-30,35,0.36468,0,0,0,0,0,0,0,0,0,0
2018-08-29,35,0.16877999999999999,0,0,0,0,0,0,0,0,0,0
2018-08-28,35,0.21558000000000002,0,0,0,0,0,0,0,0,0,0
2018-08-27,161,0.17562608695652188,0,0,1,0,0,0,0,0,0,0
2018-08-26,35,0.4116799999999999,0,0,0,0,0,0,0,0,0,0
2018-08-25,42,0.2065666666666666,0,0,0,0,0,0,0,0,0,0
2018-08-24,35,0.29087999999999997,0,0,0,0,0,0,0,0,0,0
2018-08-23,91,0.0345,0,0,1,0,0,0,0,0,0,0
2018-08-22,42,0.029416666666666664,0,0,0,0,0,0,0,0,0,0
2018-08-21,49,0.2274142857142857,0,0,0,0,0,0,0,0,0,0
2018-08-20,28,0.385675,0,0,1,0,0,0,0,0,0,0
2018-08-19,21,-0.2785666666666667,0,0,0,0,0,0,0,0,0,0
2018-08-18,35,0.4581600000000002,0,0,0,0,0,0,0,0,0,0
2018-08-17,28,0.12810000000000002,0,0,1,0,0,0,0,0,0,0
2018-08-16,42,0.5743833333333331,0,0,1,0,0,0,0,0,0,0
2018-08-15,70,0.16366,0,0,1,0,0,0,0,0,0,0
2018-08-14,70,0.047840000000000014,0,0,0,0,0,0,0,0,0,0
2018-08-13,56,0.059687500000000004,0,0,0,0,0,0,0,0,0,0
2018-08-12,42,0.02991666666666668,0,0,0,0,0,0,0,0,0,0
2018-08-11,56,0.38577500000000003,0,0,1,0,0,0,0,1,0,0
2018-08-10,63,0.44650000000000006,0,0,0,0,0,0,0,0,0,0
2018-08-09,63,0.18223333333333333,0,0,1,0,0,0,0,0,0,0
2018-08-08,98,0.0046,0,0,1,0,0,0,0,0,0,0
2018-08-07,70,0.34441999999999995,0,0,1,0,0,0,0,0,0,0
2018-08-06,63,0.21756666666666666,0,0,0,0,0,0,0,0,0,0
2018-08-05,21,0.28596666666666665,0,0,0,0,0,0,0,0,0,0
2018-08-04,14,0.18060000000000004,0,0,0,0,0,0,0,0,0,0
2018-08-03,49,0.43075714285714284,0,0,1,0,0,0,0,0,0,0
2018-08-02,21,0.26530000000000004,0,0,0,0,0,0,0,0,0,0
2018-08-01,56,0.22992499999999996,0,0,0,0,0,0,0,0,0,0
2018-07-31,56,0.17686249999999998,0,0,1,0,0,0,0,0,0,0
2018-07-30,28,0.6817750000000001,0,0,0,0,0,0,0,0,0,0
2018-07-29,42,0.06385,0,0,0,0,0,0,0,0,0,0
2018-07-28,21,0.40746666666666664,0,0,0,0,0,0,0,0,0,0
2018-07-27,56,0.08279999999999998,0,0,0,0,0,0,0,0,0,0
2018-07-26,35,0.50366,0,0,0,0,0,0,0,0,0,0
2018-07-25,77,0.059818181818181805,0,0,0,0,0,0,0,0,0,0
2018-07-24,49,-0.03659999999999999,0,0,0,0,0,0,0,0,0,0
2018-07-23,49,-0.00838571428571428,0,0,0,0,0,0,0,0,0,0
2018-07-22,14,0.24015000000000003,0,0,0,0,0,0,0,0,0,0
2018-07-21,42,0.19646666666666665,0,0,0,0,0,0,0,0,0,0
2018-07-20,42,0.16716666666666669,0,0,0,0,0,0,0,0,0,0
2018-07-19,35,0.3773600000000001,0,0,0,0,0,0,0,0,0,0
2018-07-18,35,0.12646,0,0,0,0,0,0,0,0,0,0
2018-07-17,91,0.2315538461538461,0,0,0,0,0,0,0,0,0,0
2018-07-16,70,0.10947000000000003,0,0,0,0,0,0,0,0,0,0
2018-07-15,14,0.6207500000000001,0,0,0,0,0,0,0,0,0,0
2018-07-14,14,0.37124999999999997,0,0,0,0,0,0,0,0,0,0
2018-07-13,77,0.04441818181818183,0,0,0,0,0,0,0,0,0,0
2018-07-12,35,0.24562,0,0,0,0,0,0,0,0,0,0
2018-07-11,49,-0.11257142857142857,0,0,0,0,0,0,0,0,0,0
2018-07-10,42,0.5295333333333333,0,0,0,0,0,0,0,0,0,0
2018-07-09,28,0.33660000000000007,0,0,0,0,0,0,0,0,0,0
2018-07-08,14,0.09520000000000002,0,0,0,0,0,0,0,0,0,0
2018-07-07,35,0.05956,0,0,0,0,0,0,0,0,0,0
2018-07-06,77,0.12027272727272728,0,0,0,0,0,0,0,0,0,0
2018-07-05,63,0.2976333333333334,0,0,0,0,0,0,0,0,0,0
2018-07-04,84,0.09184999999999996,0,0,1,0,0,0,0,0,0,0
2018-07-03,98,0.20595714285714276,0,0,0,0,0,0,0,1,0,0
2018-07-02,28,0.19137500000000002,0,0,0,0,0,0,0,0,0,0
2018-07-01,28,0.4537749999999999,0,0,0,0,0,0,0,0,0,0
2018-06-30,84,0.11899166666666669,0,0,1,0,0,0,0,0,0,0
2018-06-29,84,-0.06424166666666667,0,0,0,0,0,0,0,0,0,0
2018-06-28,70,0.14295,0,0,0,0,0,0,0,0,0,0
2018-06-27,56,-0.03405000000000001,0,0,1,0,0,0,0,0,0,0
2018-06-26,77,0.11235454545454548,0,0,0,0,0,0,0,0,0,0
2018-06-25,119,0.14135294117647057,0,0,1,0,0,0,0,0,0,0
2018-06-24,21,-0.15446666666666667,0,0,0,0,0,0,0,0,0,0
2018-06-23,77,0.12589090909090914,0,0,0,0,0,0,0,0,0,0
2018-06-22,63,0.19617777777777773,0,0,0,0,0,0,0,0,0,0
2018-06-21,63,0.34475555555555554,0,0,0,0,0,0,0,0,0,0
2018-06-20,126,0.20228888888888885,0,0,0,0,0,0,0,0,0,0
2018-06-19,56,0.02503750000000002,0,0,0,0,0,0,0,0,0,0
2018-06-18,154,-0.02441818181818181,0,0,1,0,0,0,0,0,0,0
2018-06-17,56,-0.017712500000000023,0,0,0,0,0,0,0,0,0,0
2018-06-16,147,0.07693333333333334,0,0,0,0,0,0,0,0,0,0
2018-06-15,63,0.13336666666666663,0,0,0,0,0,0,0,0,0,0
2018-06-14,133,0.15344210526315788,0,0,1,0,0,0,0,0,0,0
2018-06-13,91,0.10205384615384615,0,0,0,0,0,0,0,1,0,0
2018-06-12,98,0.09635714285714277,0,0,0,0,0,0,0,0,0,0
2018-06-11,91,0.18523076923076917,0,0,0,0,0,0,0,0,0,0
2018-06-10,140,0.08521999999999999,0,0,0,0,0,0,0,0,0,0
2018-06-09,105,0.3468599999999999,0,0,0,0,0,0,0,0,0,0
2018-06-08,105,0.26840666666666657,0,0,0,0,0,0,0,0,0,0
2018-06-07,56,0.130725,0,0,0,0,0,0,0,0,0,0
2018-06-06,112,0.22113750000000007,0,0,0,0,0,0,0,0,0,0
2018-06-05,56,0.3963624999999999,0,0,0,0,0,0,0,0,0,0
2018-06-04,140,0.4470250000000001,0,0,1,0,0,0,0,0,0,0
2018-06-03,42,0.0742833333333333,0,0,0,0,0,0,0,0,0,0
2018-06-02,112,0.15375624999999998,0,0,0,0,0,0,0,0,0,0
2018-06-01,175,0.1541119999999999,0,0,0,0,0,0,0,1,0,0
2018-05-31,217,0.10037741935483868,0,0,0,0,0,0,0,0,0,0
2018-05-30,154,0.20776363636363634,0,0,1,0,0,0,0,0,0,0
2018-05-29,217,0.21359677419354828,0,0,0,0,0,0,0,0,0,0
2018-05-28,63,0.21206666666666674,0,0,0,0,0,0,0,1,0,0
2018-05-27,35,0.09584000000000001,0,0,0,0,0,0,0,0,0,0
2018-05-26,35,0.09505999999999999,0,0,0,0,0,0,0,0,0,0
2018-05-25,49,0.42228571428571443,0,0,0,0,0,0,0,0,0,0
2018-05-24,28,0.09690000000000001,0,0,0,0,0,0,0,0,0,0
2018-05-23,63,0.41988888888888887,0,0,1,0,0,0,0,0,0,0
2018-05-22,70,0.42207000000000006,0,0,1,0,0,0,0,0,0,0
2018-05-21,70,0.3472900000000001,0,0,1,0,0,0,0,0,0,0
2018-05-20,21,0.1625666666666667,0,0,0,0,0,0,0,0,0,0
2018-05-19,21,0.24683333333333335,0,0,0,0,0,0,0,0,0,0
2018-05-18,42,-0.18545000000000003,0,0,1,0,0,0,0,0,0,0
2018-05-17,105,0.25204666666666675,0,0,1,0,0,0,0,0,0,0
2018-05-16,63,0.11381111111111113,0,0,0,0,0,0,0,0,0,0
2018-05-15,63,0.4838111111111109,0,0,0,0,0,0,0,0,0,0
2018-05-14,91,0.3279923076923079,0,0,0,0,0,0,0,0,0,0
2018-05-13,21,0.10869999999999999,0,0,0,0,0,0,0,0,0,0
2018-05-12,56,0.41100000000000003,0,0,0,0,0,0,0,0,0,0
2018-05-11,49,0.1373,0,0,0,0,0,0,0,0,0,0
2018-05-10,133,0.4805263157894738,0,0,1,0,0,0,0,0,0,0
2018-05-09,119,0.24000000000000002,0,0,0,0,0,0,0,0,0,0
2018-05-08,28,0.38375,0,0,0,0,0,0,0,0,0,0
2018-05-07,84,0.2973083333333334,0,0,1,0,0,0,0,0,0,0
2018-05-06,21,0.5009333333333333,0,0,0,0,0,0,0,0,0,0
2018-05-05,42,0.14205,0,0,1,0,0,0,0,0,0,0
